"","DGEOID","OGEOID","ny.commuters.OSName","ny.commuters.OCName","ny.commuters.DSName","ny.commuters.DCName","ny.commuters.Commuters","ny.commuters.MOE","DPop","OPop","DIST"
"1836","36023","36085","New York","Richmond County","New York","Cortland County",12,22,49336,468730,2.80434786101291
"1837","36023","36089","New York","St. Lawrence County","New York","Cortland County",2,5,49336,111944,2.14891949729687
"1838","36023","36095","New York","Schoharie County","New York","Cortland County",1,2,49336,32749,1.62816346771557
"1839","36023","36097","New York","Schuyler County","New York","Cortland County",3,4,49336,18343,0.829681851734897
"1840","36023","36099","New York","Seneca County","New York","Cortland County",6,7,49336,35251,0.776146561337627
"1841","36023","36103","New York","Suffolk County","New York","Cortland County",14,22,49336,1493350,3.76774838147117
"1842","36023","36107","New York","Tioga County","New York","Cortland County",154,57,49336,51125,0.485899011266126
"1843","36023","36109","New York","Tompkins County","New York","Cortland County",1592,252,49336,101564,0.427985106226935
"1844","36023","36113","New York","Warren County","New York","Cortland County",7,9,49336,65707,2.42496023273488
"1845","36023","36119","New York","Westchester County","New York","Cortland County",46,41,49336,949113,2.72977721692931
"1846","36023","36121","New York","Wyoming County","New York","Cortland County",3,4,49336,42155,2.15684749784458
"1847","36025","36001","New York","Albany County","New York","Delaware County",24,36,47980,304204,1.07123323664944
"1848","36025","36003","New York","Allegany County","New York","Delaware County",4,5,47980,48946,3.06166884373934
"1849","36025","36007","New York","Broome County","New York","Delaware County",809,176,47980,200600,0.853992138766621
"1850","36025","36011","New York","Cayuga County","New York","Delaware County",12,19,47980,80026,1.80140188645183
"1851","36025","36017","New York","Chenango County","New York","Delaware County",1544,230,47980,50477,0.709538250402345
"1852","36025","36023","New York","Cortland County","New York","Delaware County",3,4,47980,49336,1.17299658421952
"1853","36025","36025","New York","Delaware County","New York","Delaware County",14955,592,47980,47980,0
"1854","36025","36027","New York","Dutchess County","New York","Delaware County",6,9,47980,297488,1.29793800519593
"1855","36025","36039","New York","Greene County","New York","Delaware County",108,55,47980,49221,0.847397137915009
"1856","36025","36043","New York","Herkimer County","New York","Delaware County",22,20,47980,64519,1.22162065639057
"1857","36025","36047","New York","Kings County","New York","Delaware County",13,21,47980,2504700,1.86495574714151
"1858","36025","36051","New York","Livingston County","New York","Delaware County",3,4,47980,65393,2.85858571558915
"1859","36025","36053","New York","Madison County","New York","Delaware County",66,59,47980,73442,1.00263001037971
"1860","36025","36055","New York","Monroe County","New York","Delaware County",2,4,47980,744344,2.93235700529396
"1861","36025","36057","New York","Montgomery County","New York","Delaware County",94,72,47980,50219,0.879425730592578
"1862","36025","36059","New York","Nassau County","New York","Delaware County",14,17,47980,1339532,2.01394092576176
"1863","36025","36061","New York","New York County","New York","Delaware County",15,25,47980,1585873,1.73805604480915
"1864","36025","36065","New York","Oneida County","New York","Delaware County",10,15,47980,234878,1.14434910129473
"1865","36025","36071","New York","Orange County","New York","Delaware County",32,39,47980,372813,1.03456800152612
"1866","36025","36077","New York","Otsego County","New York","Delaware County",2030,243,47980,62259,0.440667323470667
"1867","36025","36081","New York","Queens County","New York","Delaware County",56,74,47980,2230722,1.90918639257267
"1868","36025","36083","New York","Rensselaer County","New York","Delaware County",14,22,47980,159429,1.54442822970122
"1869","36025","36085","New York","Richmond County","New York","Delaware County",11,17,47980,468730,1.83346702904796
"1870","36025","36087","New York","Rockland County","New York","Delaware County",28,30,47980,311687,1.40764714130303
"1871","36025","36089","New York","St. Lawrence County","New York","Delaware County",4,6,47980,111944,2.30058748753293
"1872","36025","36091","New York","Saratoga County","New York","Delaware County",12,14,47980,219607,1.42914532705321
"1873","36025","36093","New York","Schenectady County","New York","Delaware County",11,18,47980,154727,1.09941443613967
"1874","36025","36095","New York","Schoharie County","New York","Delaware County",592,100,47980,32749,0.653562479807897
"1875","36025","36097","New York","Schuyler County","New York","Delaware County",4,5,47980,18343,1.91872299980486
"1876","36025","36103","New York","Suffolk County","New York","Delaware County",19,29,47980,1493350,2.6049216342626
"1877","36025","36105","New York","Sullivan County","New York","Delaware County",95,78,47980,77547,0.520896898409214
"1878","36025","36107","New York","Tioga County","New York","Delaware County",36,35,47980,51125,1.34013880167798
"1879","36025","36109","New York","Tompkins County","New York","Delaware County",31,28,47980,101564,1.52843339718535
"1880","36025","36111","New York","Ulster County","New York","Delaware County",111,58,47980,182493,0.772775424258407
"1881","36025","36119","New York","Westchester County","New York","Delaware County",50,45,47980,949113,1.60216688295118
"1882","36027","36001","New York","Albany County","New York","Dutchess County",213,136,297488,304204,0.866309854177036
"1883","36027","36003","New York","Allegany County","New York","Dutchess County",3,4,297488,48946,4.31288100991203
"1884","36027","36005","New York","Bronx County","New York","Dutchess County",217,115,297488,1385108,0.922546519126048
"1885","36027","36007","New York","Broome County","New York","Dutchess County",41,37,297488,200600,2.11399957323826
"1886","36027","36009","New York","Cattaraugus County","New York","Dutchess County",8,12,297488,80317,4.95961035690036
"1887","36027","36013","New York","Chautauqua County","New York","Dutchess County",21,22,297488,134905,5.68837448873396
"1888","36027","36015","New York","Chemung County","New York","Dutchess County",8,15,297488,88830,3.04051433323055
"1889","36027","36019","New York","Clinton County","New York","Dutchess County",119,62,297488,82128,2.98178002186625
"1890","36027","36021","New York","Columbia County","New York","Dutchess County",2571,298,297488,63096,0.497479655186077
"1891","36027","36023","New York","Cortland County","New York","Dutchess County",14,22,297488,49336,2.47092651797052
"1892","36027","36025","New York","Delaware County","New York","Dutchess County",3,5,297488,47980,1.29793800519593
"1893","36027","36027","New York","Dutchess County","New York","Dutchess County",93389,1791,297488,297488,0
"1894","36027","36029","New York","Erie County","New York","Dutchess County",168,107,297488,919040,5.13376576427432
"1895","36027","36031","New York","Essex County","New York","Dutchess County",11,19,297488,39370,2.35225893666236
"1896","36027","36033","New York","Franklin County","New York","Dutchess County",72,61,297488,51599,2.88287693505782
"1897","36027","36037","New York","Genesee County","New York","Dutchess County",6,10,297488,60079,4.6192230835274
"1898","36027","36039","New York","Greene County","New York","Dutchess County",383,158,297488,49221,0.637010513584124
"1899","36027","36041","New York","Hamilton County","New York","Dutchess County",7,9,297488,4836,2.04058186089088
"1900","36027","36043","New York","Herkimer County","New York","Dutchess County",9,12,297488,64519,2.05549496110398
"1901","36027","36045","New York","Jefferson County","New York","Dutchess County",46,46,297488,116229,3.21278946388848
"1902","36027","36047","New York","Kings County","New York","Dutchess County",288,118,297488,2504700,1.14964915083513
"1903","36027","36051","New York","Livingston County","New York","Dutchess County",23,36,297488,65393,4.14600166148368
"1904","36027","36053","New York","Madison County","New York","Dutchess County",8,13,297488,73442,2.24268102255236
"1905","36027","36055","New York","Monroe County","New York","Dutchess County",25,28,297488,744344,4.22923553790182
"1906","36027","36057","New York","Montgomery County","New York","Dutchess County",11,13,297488,50219,1.33365320468762
"1907","36027","36059","New York","Nassau County","New York","Dutchess County",54,53,297488,1339532,1.04491571772753
"1908","36027","36061","New York","New York County","New York","Dutchess County",192,98,297488,1585873,1.01655261235822
"1909","36027","36065","New York","Oneida County","New York","Dutchess County",63,54,297488,234878,2.24644410040601
"1910","36027","36067","New York","Onondaga County","New York","Dutchess County",8,11,297488,467026,2.74780429646845
"1911","36027","36069","New York","Ontario County","New York","Dutchess County",9,13,297488,107931,3.71954911317581
"1912","36027","36071","New York","Orange County","New York","Dutchess County",5545,546,297488,372813,0.669636518218073
"1913","36027","36073","New York","Orleans County","New York","Dutchess County",4,7,297488,42883,4.77006427081632
"1914","36027","36077","New York","Otsego County","New York","Dutchess County",17,14,297488,62259,1.55496989080144
"1915","36027","36079","New York","Putnam County","New York","Dutchess County",1438,244,297488,99710,0.338552070490567
"1916","36027","36081","New York","Queens County","New York","Dutchess County",458,176,297488,2230722,1.11178214479336
"1917","36027","36083","New York","Rensselaer County","New York","Dutchess County",59,44,297488,159429,0.974215835888283
"1918","36027","36085","New York","Richmond County","New York","Dutchess County",8,13,297488,468730,1.26614325207562
"1919","36027","36087","New York","Rockland County","New York","Dutchess County",360,164,297488,311687,0.674175674433075
"1920","36027","36089","New York","St. Lawrence County","New York","Dutchess County",79,56,297488,111944,3.03615656018991
"1921","36027","36091","New York","Saratoga County","New York","Dutchess County",55,41,297488,219607,1.34767964071055
"1922","36027","36093","New York","Schenectady County","New York","Dutchess County",32,47,297488,154727,1.09928385962196
"1923","36027","36095","New York","Schoharie County","New York","Dutchess County",34,40,297488,32749,1.08000176779487
"1924","36027","36099","New York","Seneca County","New York","Dutchess County",3,4,297488,35251,3.24409697269534
"1925","36027","36101","New York","Steuben County","New York","Dutchess County",11,11,297488,98990,3.6754753042842
"1926","36027","36103","New York","Suffolk County","New York","Dutchess County",72,49,297488,1493350,1.34114632155073
"1927","36027","36105","New York","Sullivan County","New York","Dutchess County",144,68,297488,77547,1.02643783552696
"1928","36027","36107","New York","Tioga County","New York","Dutchess County",27,31,297488,51125,2.595273520385
"1929","36027","36111","New York","Ulster County","New York","Dutchess County",9935,696,297488,182493,0.530171924058389
"1930","36027","36113","New York","Warren County","New York","Dutchess County",7,10,297488,65707,1.79878656714786
"1931","36027","36115","New York","Washington County","New York","Dutchess County",42,32,297488,63216,1.57969325629717
"1932","36027","36119","New York","Westchester County","New York","Dutchess County",1128,255,297488,949113,0.613758207622983
"1933","36027","36121","New York","Wyoming County","New York","Dutchess County",20,24,297488,42155,4.57853137862861
"1934","36029","36001","New York","Albany County","New York","Erie County",25,28,919040,304204,4.80869939837649
"1935","36029","36003","New York","Allegany County","New York","Erie County",395,84,919040,48946,0.903603216528515
"1936","36029","36005","New York","Bronx County","New York","Erie County",70,48,919040,1385108,5.28352863826554
"1937","36029","36007","New York","Broome County","New York","Erie County",43,37,919040,200600,3.01984642875173
"1938","36029","36009","New York","Cattaraugus County","New York","Erie County",5034,290,919040,80317,0.519478714387612
"1939","36029","36011","New York","Cayuga County","New York","Erie County",45,39,919040,80026,2.21966294713106
"1940","36029","36013","New York","Chautauqua County","New York","Erie County",2486,287,919040,134905,0.774140061406612
"1941","36029","36015","New York","Chemung County","New York","Erie County",84,98,919040,88830,2.111775390355
"1942","36029","36021","New York","Columbia County","New York","Erie County",12,13,919040,63096,5.17283111196402
"1943","36029","36027","New York","Dutchess County","New York","Erie County",8,14,919040,297488,5.13376576427432
"1944","36029","36029","New York","Erie County","New York","Erie County",395023,2570,919040,919040,0
"1945","36029","36031","New York","Essex County","New York","Erie County",10,15,919040,39370,5.18810017902694
"1946","36029","36037","New York","Genesee County","New York","Erie County",3420,353,919040,60079,0.634221719930284
"1947","36029","36043","New York","Herkimer County","New York","Erie County",4,6,919040,64519,3.87404948656257
"1948","36029","36045","New York","Jefferson County","New York","Erie County",4,7,919040,116229,2.99644078573816
"1949","36029","36047","New York","Kings County","New York","Erie County",48,49,919040,2504700,5.2758433256377
"1950","36029","36049","New York","Lewis County","New York","Erie County",36,29,919040,27087,3.48543711126076
"1951","36029","36051","New York","Livingston County","New York","Erie County",153,76,919040,65393,1.00462052542809
"1952","36029","36053","New York","Madison County","New York","Erie County",29,27,919040,73442,3.11383088188969
"1953","36029","36055","New York","Monroe County","New York","Erie County",1025,203,919040,744344,1.22978731076435
"1954","36029","36059","New York","Nassau County","New York","Erie County",44,35,919040,1339532,5.57529966148764
"1955","36029","36061","New York","New York County","New York","Erie County",92,87,919040,1585873,5.20304482583059
"1956","36029","36063","New York","Niagara County","New York","Erie County",33841,996,919040,216469,0.577941947123819
"1957","36029","36065","New York","Oneida County","New York","Erie County",61,48,919040,234878,3.37859826289718
"1958","36029","36067","New York","Onondaga County","New York","Erie County",249,99,919040,467026,2.59684454854522
"1959","36029","36069","New York","Ontario County","New York","Erie County",97,43,919040,107931,1.48285985997509
"1960","36029","36073","New York","Orleans County","New York","Erie County",613,135,919040,42883,0.831306752869782
"1961","36029","36075","New York","Oswego County","New York","Erie County",39,35,919040,122109,2.66605288896503
"1962","36029","36081","New York","Queens County","New York","Erie County",89,70,919040,2230722,5.3689008625767
"1963","36029","36085","New York","Richmond County","New York","Erie County",11,17,919040,468730,5.134633276442
"1964","36029","36087","New York","Rockland County","New York","Erie County",14,21,919040,311687,5.01936702061783
"1965","36029","36089","New York","St. Lawrence County","New York","Erie County",7,11,919040,111944,4.09760873880646
"1966","36029","36091","New York","Saratoga County","New York","Erie County",46,42,919040,219607,4.9281385398666
"1967","36029","36099","New York","Seneca County","New York","Erie County",15,21,919040,35251,1.95601439462703
"1968","36029","36101","New York","Steuben County","New York","Erie County",73,39,919040,98990,1.47950465924704
"1969","36029","36103","New York","Suffolk County","New York","Erie County",70,58,919040,1493350,6.3597369086234
"1970","36029","36107","New York","Tioga County","New York","Erie County",14,18,919040,51125,2.54226216951321
"1971","36029","36109","New York","Tompkins County","New York","Erie County",21,32,919040,101564,2.32624405705307
"1972","36029","36111","New York","Ulster County","New York","Erie County",18,21,919040,182493,4.60405402547675
"1973","36029","36113","New York","Warren County","New York","Erie County",24,30,919040,65707,4.99853275091325
"1974","36029","36115","New York","Washington County","New York","Erie County",9,16,919040,63216,5.37766509458231
"1975","36029","36117","New York","Wayne County","New York","Erie County",91,73,919040,93772,1.82193862447985
"1976","36029","36119","New York","Westchester County","New York","Erie County",37,33,919040,949113,5.27684010776562
"1977","36029","36121","New York","Wyoming County","New York","Erie County",3308,214,919040,42155,0.558021811035988
"1978","36029","36123","New York","Yates County","New York","Erie County",10,17,919040,25348,1.67884533127176
"1979","36031","36001","New York","Albany County","New York","Essex County",3,5,39370,304204,1.53027945467464
"1980","36031","36011","New York","Cayuga County","New York","Essex County",3,4,39370,80026,3.01238207713324
"1981","36031","36017","New York","Chenango County","New York","Essex County",7,12,39370,50477,2.45313392024308
"1982","36031","36019","New York","Clinton County","New York","Essex County",987,202,39370,82128,0.636072886466097
"1983","36031","36027","New York","Dutchess County","New York","Essex County",41,66,39370,297488,2.35225893666236
"1984","36031","36031","New York","Essex County","New York","Essex County",12783,681,39370,39370,0
"1985","36031","36033","New York","Franklin County","New York","Essex County",1602,238,39370,51599,0.712967860983683
"1986","36031","36041","New York","Hamilton County","New York","Essex County",22,19,39370,4836,0.856233415717557
"1987","36031","36045","New York","Jefferson County","New York","Essex County",10,12,39370,116229,2.28246909505623
"1988","36031","36047","New York","Kings County","New York","Essex County",18,28,39370,2504700,3.48738663697303
"1989","36031","36055","New York","Monroe County","New York","Essex County",13,22,39370,744344,3.99014684623097
"1990","36031","36057","New York","Montgomery County","New York","Essex County",3,6,39370,50219,1.38597396176975
"1991","36031","36059","New York","Nassau County","New York","Essex County",15,24,39370,1339532,3.39024440917154
"1992","36031","36061","New York","New York County","New York","Essex County",13,21,39370,1585873,3.34878398892923
"1993","36031","36065","New York","Oneida County","New York","Essex County",3,8,39370,234878,1.87948024862764
"1994","36031","36067","New York","Onondaga County","New York","Essex County",11,17,39370,467026,2.66477366131752
"1995","36031","36075","New York","Oswego County","New York","Essex County",7,13,39370,122109,2.52206935292155
"1996","36031","36081","New York","Queens County","New York","Essex County",19,24,39370,2230722,3.46033564332558
"1997","36031","36083","New York","Rensselaer County","New York","Essex County",5,6,39370,159429,1.43054562814104
"1998","36031","36089","New York","St. Lawrence County","New York","Essex County",38,21,39370,111944,1.35057924755931
"1999","36031","36091","New York","Saratoga County","New York","Essex County",27,36,39370,219607,1.01394610005748
"2000","36031","36103","New York","Suffolk County","New York","Essex County",17,21,39370,1493350,3.35773332445257
"2001","36031","36113","New York","Warren County","New York","Essex County",396,144,39370,65707,0.561050995648534
"2002","36031","36115","New York","Washington County","New York","Essex County",217,69,39370,63216,0.873250135689771
"2003","36031","36119","New York","Westchester County","New York","Essex County",29,27,39370,949113,2.96580038384661
"2004","36033","36011","New York","Cayuga County","New York","Franklin County",5,7,51599,80026,2.76771575433106
"2005","36033","36013","New York","Chautauqua County","New York","Franklin County",3,4,51599,134905,5.59235395662946
"2006","36033","36019","New York","Clinton County","New York","Franklin County",607,151,51599,82128,0.644095380634191
"2007","36033","36029","New York","Erie County","New York","Franklin County",12,18,51599,919040,4.83733085603103
"2008","36033","36031","New York","Essex County","New York","Franklin County",1235,309,51599,39370,0.712967860983683
"2009","36033","36033","New York","Franklin County","New York","Franklin County",16294,548,51599,51599,0
"2010","36033","36037","New York","Genesee County","New York","Franklin County",2,3,51599,60079,4.2031140427604
"2011","36033","36039","New York","Greene County","New York","Franklin County",39,62,51599,49221,2.32347905413539
"2012","36033","36041","New York","Hamilton County","New York","Franklin County",38,18,51599,4836,0.951710025268284
"2013","36033","36045","New York","Jefferson County","New York","Franklin County",48,46,51599,116229,1.84652315801352
"2014","36033","36049","New York","Lewis County","New York","Franklin County",9,14,51599,27087,1.40155422149008
"2015","36033","36055","New York","Monroe County","New York","Franklin County",30,27,51599,744344,3.61223715193064
"2016","36033","36059","New York","Nassau County","New York","Franklin County",14,20,51599,1339532,3.92702741258573
"2017","36033","36061","New York","New York County","New York","Franklin County",45,72,51599,1585873,3.8332805009057
"2018","36033","36065","New York","Oneida County","New York","Franklin County",4,6,51599,234878,1.76275343012588
"2019","36033","36067","New York","Onondaga County","New York","Franklin County",22,30,51599,467026,2.46869070639348
"2020","36033","36077","New York","Otsego County","New York","Franklin County",2,3,51599,62259,2.09034957058664
"2021","36033","36087","New York","Rockland County","New York","Franklin County",11,20,51599,311687,3.4518515888502
"2022","36033","36089","New York","St. Lawrence County","New York","Franklin County",1873,277,51599,111944,0.77127377748374
"2023","36033","36091","New York","Saratoga County","New York","Franklin County",39,59,51599,219607,1.54930346843469
"2024","36033","36093","New York","Schenectady County","New York","Franklin County",16,26,51599,154727,1.79166889734384
"2025","36033","36101","New York","Steuben County","New York","Franklin County",7,11,51599,98990,3.85912645366294
"2026","36033","36103","New York","Suffolk County","New York","Franklin County",5,11,51599,1493350,3.99501831582832
"2027","36033","36113","New York","Warren County","New York","Franklin County",8,13,51599,65707,1.12892843159329
"2028","36033","36115","New York","Washington County","New York","Franklin County",20,24,51599,63216,1.54873042040369
"2029","36035","36001","New York","Albany County","New York","Fulton County",62,43,55531,304204,0.681992551053509
"2030","36035","36003","New York","Allegany County","New York","Fulton County",4,6,55531,48946,3.7057148704794
"2031","36035","36007","New York","Broome County","New York","Fulton County",8,14,55531,200600,1.69182085145934
"2032","36035","36013","New York","Chautauqua County","New York","Fulton County",7,10,55531,134905,5.04912528052484
"2033","36035","36035","New York","Fulton County","New York","Fulton County",14882,664,55531,55531,0
"2034","36035","36041","New York","Hamilton County","New York","Fulton County",336,99,55531,4836,0.552414481157756
"2035","36035","36043","New York","Herkimer County","New York","Fulton County",532,141,55531,64519,0.620883695727012
"2036","36035","36049","New York","Lewis County","New York","Fulton County",11,18,55531,27087,1.22636879416091
"2037","36035","36055","New York","Monroe County","New York","Fulton County",26,31,55531,744344,3.26385275160829
"2038","36035","36057","New York","Montgomery County","New York","Fulton County",2779,329,55531,50219,0.212288413105659
"2039","36035","36065","New York","Oneida County","New York","Fulton County",44,37,55531,234878,1.02170023238856
"2040","36035","36067","New York","Onondaga County","New York","Fulton County",17,27,55531,467026,1.77575753147457
"2041","36035","36077","New York","Otsego County","New York","Fulton County",19,19,55531,62259,0.77659925512944
"2042","36035","36081","New York","Queens County","New York","Fulton County",7,13,55531,2230722,2.52465754588113
"2043","36035","36083","New York","Rensselaer County","New York","Fulton County",85,58,55531,159429,0.997408798002043
"2044","36035","36089","New York","St. Lawrence County","New York","Fulton County",5,7,55531,111944,1.52635889281408
"2045","36035","36091","New York","Saratoga County","New York","Fulton County",859,152,55531,219607,0.558307700316543
"2046","36035","36093","New York","Schenectady County","New York","Fulton County",200,86,55531,154727,0.468679245841113
"2047","36035","36095","New York","Schoharie County","New York","Fulton County",44,23,55531,32749,0.526005748602753
"2048","36035","36101","New York","Steuben County","New York","Fulton County",6,9,55531,98990,3.08010114602807
"2049","36035","36113","New York","Warren County","New York","Fulton County",39,44,55531,65707,0.729311055951769
"2050","36037","36003","New York","Allegany County","New York","Genesee County",39,24,60079,48946,0.761879910206932
"2051","36037","36005","New York","Bronx County","New York","Genesee County",23,35,60079,1385108,4.84469705760301
"2052","36037","36009","New York","Cattaraugus County","New York","Genesee County",50,47,60079,80317,0.895162373270794
"2053","36037","36029","New York","Erie County","New York","Genesee County",1316,221,60079,919040,0.634221719930284
"2054","36037","36033","New York","Franklin County","New York","Genesee County",5,7,60079,51599,4.2031140427604
"2055","36037","36037","New York","Genesee County","New York","Genesee County",17558,722,60079,60079,0
"2056","36037","36051","New York","Livingston County","New York","Genesee County",650,134,60079,65393,0.499358692048088
"2057","36037","36053","New York","Madison County","New York","Genesee County",6,10,60079,73442,2.52558454475957
"2058","36037","36055","New York","Monroe County","New York","Genesee County",1208,242,60079,744344,0.598932671885659
"2059","36037","36063","New York","Niagara County","New York","Genesee County",214,85,60079,216469,0.667385752546523
"2060","36037","36067","New York","Onondaga County","New York","Genesee County",21,23,60079,467026,1.99907529355841
"2061","36037","36069","New York","Ontario County","New York","Genesee County",48,32,60079,107931,0.906073500236912
"2062","36037","36071","New York","Orange County","New York","Genesee County",10,18,60079,372813,4.20402624588339
"2063","36037","36073","New York","Orleans County","New York","Genesee County",892,199,60079,42883,0.38311395231303
"2064","36037","36081","New York","Queens County","New York","Genesee County",19,30,60079,2230722,4.94538570376705
"2065","36037","36083","New York","Rensselaer County","New York","Genesee County",14,23,60079,159429,4.69295753317795
"2066","36037","36087","New York","Rockland County","New York","Genesee County",55,49,60079,311687,4.56099734875473
"2067","36037","36099","New York","Seneca County","New York","Genesee County",11,8,60079,35251,1.38746193074988
"2068","36037","36101","New York","Steuben County","New York","Genesee County",33,22,60079,98990,1.09243882906658
"2069","36037","36105","New York","Sullivan County","New York","Genesee County",25,30,60079,77547,3.65848148167836
"2070","36037","36117","New York","Wayne County","New York","Genesee County",29,27,60079,93772,1.19053185877892
"2071","36037","36119","New York","Westchester County","New York","Genesee County",30,30,60079,949113,4.81008541050603
"2072","36037","36121","New York","Wyoming County","New York","Genesee County",1924,180,60079,42155,0.30012598870027
"2073","36037","36123","New York","Yates County","New York","Genesee County",4,6,60079,25348,1.14862663606148
"2074","36039","36001","New York","Albany County","New York","Greene County",1302,191,49221,304204,0.356368826955383
"2075","36039","36021","New York","Columbia County","New York","Greene County",937,219,49221,63096,0.491569683652046
"2076","36039","36025","New York","Delaware County","New York","Greene County",220,98,49221,47980,0.847397137915009
"2077","36039","36027","New York","Dutchess County","New York","Greene County",96,61,49221,297488,0.637010513584124
"2078","36039","36029","New York","Erie County","New York","Greene County",11,17,49221,919040,4.68180125876077
"2079","36039","36033","New York","Franklin County","New York","Greene County",10,11,49221,51599,2.32347905413539
"2080","36039","36035","New York","Fulton County","New York","Greene County",13,21,49221,55531,0.889268196188357
"2081","36039","36039","New York","Greene County","New York","Greene County",11313,658,49221,49221,0
"2082","36039","36041","New York","Hamilton County","New York","Greene County",6,9,49221,4836,1.43439322291862
"2083","36039","36043","New York","Herkimer County","New York","Greene County",10,11,49221,64519,1.41849061324149
"2084","36039","36047","New York","Kings County","New York","Greene County",11,17,49221,2504700,1.65120403136511
"2085","36039","36051","New York","Livingston County","New York","Greene County",7,11,49221,65393,3.68059012010651
"2086","36039","36053","New York","Madison County","New York","Greene County",15,20,49221,73442,1.67269350762209
"2087","36039","36055","New York","Monroe County","New York","Greene County",11,18,49221,744344,3.70431561775756
"2088","36039","36057","New York","Montgomery County","New York","Greene County",4,7,49221,50219,0.701464049617125
"2089","36039","36059","New York","Nassau County","New York","Greene County",9,14,49221,1339532,1.63512923151554
"2090","36039","36071","New York","Orange County","New York","Greene County",67,75,49221,372813,0.893300514821898
"2091","36039","36077","New York","Otsego County","New York","Greene County",15,24,49221,62259,0.977517438461528
"2092","36039","36081","New York","Queens County","New York","Greene County",33,42,49221,2230722,1.64370990456701
"2093","36039","36083","New York","Rensselaer County","New York","Greene County",248,91,49221,159429,0.751384751231896
"2094","36039","36087","New York","Rockland County","New York","Greene County",54,64,49221,311687,1.12840682022215
"2095","36039","36091","New York","Saratoga County","New York","Greene County",117,73,49221,219607,0.870235120797944
"2096","36039","36093","New York","Schenectady County","New York","Greene County",250,116,49221,154727,0.545385477140222
"2097","36039","36095","New York","Schoharie County","New York","Greene County",241,73,49221,32749,0.446295909412158
"2098","36039","36101","New York","Steuben County","New York","Greene County",5,7,49221,98990,3.26110838932586
"2099","36039","36103","New York","Suffolk County","New York","Greene County",12,18,49221,1493350,1.96248876757115
"2100","36039","36107","New York","Tioga County","New York","Greene County",15,25,49221,51125,2.18619235831803
"2101","36039","36111","New York","Ulster County","New York","Greene County",713,174,49221,182493,0.411452590479887
"2102","36039","36113","New York","Warren County","New York","Greene County",10,10,49221,65707,1.31392132286705
"2103","36041","36031","New York","Essex County","New York","Hamilton County",95,38,4836,39370,0.856233415717557
"2104","36041","36033","New York","Franklin County","New York","Hamilton County",85,53,4836,51599,0.951710025268284
"2105","36041","36035","New York","Fulton County","New York","Hamilton County",42,42,4836,55531,0.552414481157756
"2106","36041","36041","New York","Hamilton County","New York","Hamilton County",1450,156,4836,4836,0
"2107","36041","36043","New York","Herkimer County","New York","Hamilton County",105,64,4836,64519,0.524062251389461
"2108","36041","36049","New York","Lewis County","New York","Hamilton County",25,17,4836,27087,0.959430225472966
"2109","36041","36053","New York","Madison County","New York","Hamilton County",14,20,4836,73442,1.39080400605261
"2110","36041","36059","New York","Nassau County","New York","Hamilton County",14,16,4836,1339532,3.06762484127093
"2111","36041","36065","New York","Oneida County","New York","Hamilton County",21,20,4836,234878,1.02792249710237
"2112","36041","36067","New York","Onondaga County","New York","Hamilton County",43,52,4836,467026,1.81940512014734
"2113","36041","36089","New York","St. Lawrence County","New York","Hamilton County",7,11,4836,111944,1.0121353397802
"2114","36041","36091","New York","Saratoga County","New York","Hamilton County",38,44,4836,219607,0.841360863790387
"2115","36041","36113","New York","Warren County","New York","Hamilton County",80,50,4836,65707,0.659003280921838
"2116","36041","36115","New York","Washington County","New York","Hamilton County",25,33,4836,63216,1.1217518237703
"2117","36043","36001","New York","Albany County","New York","Herkimer County",10,16,64519,304204,1.28437669984885
"2118","36043","36011","New York","Cayuga County","New York","Herkimer County",6,7,64519,80026,1.663033861013
"2119","36043","36015","New York","Chemung County","New York","Herkimer County",38,55,64519,88830,2.20580001823222
"2120","36043","36017","New York","Chenango County","New York","Herkimer County",13,20,64519,50477,1.13098907011084
"2121","36043","36021","New York","Columbia County","New York","Herkimer County",9,10,64519,63096,1.77161994127507
"2122","36043","36023","New York","Cortland County","New York","Herkimer County",3,5,64519,49336,1.38104083782126
"2123","36043","36035","New York","Fulton County","New York","Herkimer County",377,69,64519,55531,0.620883695727012
"2124","36043","36041","New York","Hamilton County","New York","Herkimer County",120,60,64519,4836,0.524062251389461
"2125","36043","36043","New York","Herkimer County","New York","Herkimer County",15348,579,64519,64519,0
"2126","36043","36045","New York","Jefferson County","New York","Herkimer County",3,4,64519,116229,1.23395909283847
"2127","36043","36047","New York","Kings County","New York","Herkimer County",38,43,64519,2504700,2.96359878632887
"2128","36043","36049","New York","Lewis County","New York","Herkimer County",160,63,64519,27087,0.608030840283761
"2129","36043","36053","New York","Madison County","New York","Herkimer County",103,50,64519,73442,0.870093079822867
"2130","36043","36055","New York","Monroe County","New York","Herkimer County",13,19,64519,744344,2.71992757256548
"2131","36043","36057","New York","Montgomery County","New York","Herkimer County",257,65,64519,50219,0.735567666015598
"2132","36043","36059","New York","Nassau County","New York","Herkimer County",26,39,64519,1339532,3.01976668196727
"2133","36043","36061","New York","New York County","New York","Herkimer County",33,44,64519,1585873,2.82561216080511
"2134","36043","36065","New York","Oneida County","New York","Herkimer County",2087,304,64519,234878,0.505686236235367
"2135","36043","36067","New York","Onondaga County","New York","Herkimer County",81,51,64519,467026,1.29980672847167
"2136","36043","36069","New York","Ontario County","New York","Herkimer County",10,16,64519,107931,2.40507858238311
